,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
42,44,0.17761892023786174,0.057852444695466826,0.17493459733266223,0.05419141047231335,2.419418300077157,"[0.1735335891169468, 0.054195303119731336, 2.4195292650192695]","[0.17401271508871147, 0.05412749137028347, 2.4195135041143185]","[0.17411167529396968, 0.05414575806498104, 2.419512106809964]","[0.1745200987408806, 0.05419465121401829, 2.4194907968274206]","[0.17490515454500177, 0.0541630759837396, 2.4200586038566736]","[0.1752356634219049, 0.05418852853880294, 2.41986713345555]","[0.1749804341215695, 0.05417928840150644, 2.4189459564719287]","[0.175080013191984, 0.05417754394412129, 2.4188208900796306]","[0.17540484095154207, 0.05420623070036879, 2.4190410801372835]"
43,45,0.11626395807066338,0.10805906205813329,0.1132019832958476,0.10627916837945858,2.7171305747963843,"[0.11303955598701146, 0.10592678696040247, 2.717132386290703]","[0.11309091502005689, 0.1061733758090247, 2.7171260189388886]","[0.11329271057793133, 0.10640197512527812, 2.7171350108996783]","[0.11344687490819243, 0.10641254674794137, 2.717133821617065]","[0.1131382312847033, 0.10632859051106869, 2.7171238760871304]","[0.11343325830812004, 0.10636477744395631, 2.7171248384590125]","[0.11317509392881193, 0.10644430967856286, 2.717128001939379]","[0.1131609885252208, 0.10635579354744058, 2.7171265998824548]","[0.11332015341211597, 0.10628001367251441, 2.7171253867573513]"
44,46,0.12297246967239574,0.04869380211473237,0.1170238022386036,0.04405754329501863,2.5222281471450176,"[0.11762244218766577, 0.04405125709719311, 2.5224001327792767]","[0.11719674279806834, 0.04417856026759544, 2.5220750633686637]","[0.11647253583005221, 0.044006808965576454, 2.522148856037842]","[0.11648309625838062, 0.0441807450639951, 2.5222183873926016]","[0.11713515006881757, 0.04424894178629449, 2.5221850047601184]","[0.11741616129652553, 0.04412763299328498, 2.5223145445166737]","[0.11749853693748372, 0.04399062159736575, 2.522443782824814]","[0.11730205907137757, 0.043825615062907664, 2.5222069721023543]","[0.11680170330287507, 0.04394318707859338, 2.521968914858048]"
45,47,0.11591794036037577,0.09281545742233857,0.11276345791983426,0.09073705387663408,2.876244706438316,"[0.11267486428298573, 0.09069647069317205, 2.8762662607949196]","[0.11277157677626494, 0.09073284237651162, 2.876269563884789]","[0.11287129729329132, 0.09071389998875232, 2.8762179073586567]","[0.11275366577665477, 0.09064137943637876, 2.8762367503207353]","[0.11278847409847798, 0.09068454938670473, 2.876246400071098]","[0.11280366788685472, 0.09068045904032776, 2.876209991346694]","[0.11280028096141516, 0.09078082646355486, 2.876246972570525]","[0.1128442786200547, 0.09080675743725428, 2.876228546495443]","[0.11281866986942037, 0.09077324275619833, 2.876234808496373]"
46,48,0.06761029874397226,0.11681659507783879,0.0637395573073331,0.11517362892067635,3.108275675486049,"[0.0637461215918316, 0.1151699082769192, 3.1082638207445465]","[0.06376523503394263, 0.11516684858598225, 3.1082884442781324]","[0.06372907978382734, 0.1151655475620264, 3.1082788602298015]","[0.06373778886610346, 0.11516984572509728, 3.108284200969131]","[0.06371978096918637, 0.11517039919779905, 3.1082814298277492]","[0.06375337565783552, 0.11516892199041535, 3.108271832930879]","[0.06373082907055495, 0.11516732269813665, 3.1082813289553175]","[0.06374226823554816, 0.11516434304500928, 3.1082756536528473]","[0.06377482277371573, 0.11516814294918015, 3.1082673491824364]"
47,49,0.200370357521476,0.08341808987043593,0.19793056675011353,0.08106031547251603,3.085106335681043,"[0.19713903755621115, 0.07902177017639667, 3.0851144736286025]","[0.19852519603785249, 0.08249086450695427, 3.085107540449418]","[0.19913499459469416, 0.08423765723200137, 3.0851087694635924]","[0.1978298360027155, 0.08096063803082022, 3.085134733135866]","[0.1970533027799964, 0.07890128279095257, 3.0850704725979914]","[0.19821314331133, 0.08195198290920902, 3.0851209376268187]","[0.1992570453776026, 0.08421628268117415, 3.0851492898493844]","[0.19803348797675926, 0.08129989013435784, 3.085077465126136]","[0.19712656883050395, 0.07890945911337191, 3.0850801664861995]"
48,50,0.23862645388991555,0.050017122614133894,0.23651117874629493,0.0456444822236436,2.6465723828020735,"[0.23916027969301995, 0.045538810595348735, 2.646600588808994]","[0.23569827533434903, 0.04533978458251818, 2.646506993177374]","[0.23430976646850166, 0.04526380526748071, 2.64640750694952]","[0.23446076014729345, 0.04554769524624049, 2.646512365749136]","[0.23626481678184175, 0.045884876696026825, 2.646655057283368]","[0.23631569469326968, 0.0462659414376678, 2.646334821817329]","[0.23556707197200202, 0.04621844697372819, 2.6468776028396643]","[0.23637265867254484, 0.045864736941809155, 2.6472053659829804]","[0.23697104805504177, 0.04530114192191705, 2.6463255117967046]"
49,51,0.11993024202146878,0.17555768126182295,0.114426478720682,0.17449703596976723,2.3625870544327605,"[0.11510743390215315, 0.17448365262251878, 2.3625886927115034]","[0.11354317662110038, 0.1745227140382222, 2.3625874137512115]","[0.11524387515106817, 0.174420668129895, 2.3625845004224946]","[0.11611193289335513, 0.17460308248967377, 2.3625859807615126]","[0.1132947066323099, 0.17432903788042992, 2.362589517587411]","[0.11476910464573956, 0.17449752349179462, 2.3625870750058797]","[0.11611956560178864, 0.17444528521537758, 2.3625969963584255]","[0.1139265949034679, 0.1741957907072652, 2.3625857447583405]","[0.11455376525793529, 0.17444559537994628, 2.3625739280627314]"
50,52,0.12110493015288849,0.11274021905745665,0.11854496479927028,0.11104117341783741,3.0926437169477503,"[0.11853890367659004, 0.11103637776335618, 3.0926510672865377]","[0.11856173358729016, 0.11102914473328704, 3.092632143221811]","[0.1185222335984872, 0.1110321117081293, 3.0926358775751415]","[0.11858397327129007, 0.1110279341946322, 3.0926654161353317]","[0.11861559737199795, 0.11103565283172764, 3.0926533713125703]","[0.11854299066257545, 0.11102503914102106, 3.0926413078579897]","[0.11852643574899113, 0.11102915350307253, 3.092654778911142]","[0.11846346174437432, 0.11102811768836611, 3.0926457262508253]","[0.11845558396780871, 0.11103256229408306, 3.092623372734924]"
51,53,0.20181327819195816,0.08284766991794264,0.19945032121580478,0.08047076379964763,2.615313646284211,"[0.19448711755316742, 0.08015233456532492, 2.6153201718629626]","[0.19126728125183284, 0.08017226114726986, 2.6151202680572347]","[0.19222389254752648, 0.08020048640395411, 2.6148993290458153]","[0.18956555028245553, 0.08006551408699386, 2.6151498880747077]","[0.18978961448640885, 0.08031461648615695, 2.6154754636317015]","[0.19862366959917416, 0.08045714820944358, 2.6153277538689084]","[0.20670668703898484, 0.08065673789757336, 2.6153903292646055]","[0.21081618682450518, 0.08092596178700477, 2.6153915765432694]","[0.21368381930463182, 0.08100102620273548, 2.6154806478501587]"
52,54,0.19098783232364963,0.21227798610677104,0.18849647169986872,0.21142790736372033,2.706955496005906,"[0.18877834994800333, 0.2114841150559008, 2.70710619094964]","[0.18857472764231972, 0.21148986062427844, 2.707232098791082]","[0.18815154990617605, 0.21140145401515192, 2.707223843069699]","[0.1883206121017698, 0.21137893995137005, 2.7070845905791847]","[0.1883333487709069, 0.21140587840608638, 2.706764732857106]","[0.18818328359095096, 0.2113624225063715, 2.70669175824579]","[0.18877268761806668, 0.21136429957974007, 2.7069448780281027]","[0.18897497519431047, 0.21137427488601904, 2.7067390382121865]","[0.1883728461505836, 0.21131929888331247, 2.7067338443265863]"
53,55,0.1096332873354052,0.12392243421789877,0.10648181535341075,0.12240326599068901,2.7560325899599705,"[0.10650066401300222, 0.12249356689366021, 2.7560632039578374]","[0.10630892125885712, 0.12242881429774538, 2.75605850782936]","[0.10659541609652382, 0.12231907237290834, 2.7560260495302096]","[0.10638555743510447, 0.1222757132448208, 2.7560107170306787]","[0.10636368769115839, 0.12229902232683448, 2.7560025474702514]","[0.10661123674580222, 0.12229813627424117, 2.7560578546598564]","[0.10631904072056242, 0.12232950561723704, 2.7560317949230937]","[0.10641213846062447, 0.12241699505212798, 2.7560295862042814]","[0.10677690509985718, 0.12246941137988109, 2.7560402705202494]"
54,56,0.21384471392754173,0.15444902957104373,0.2113058602065824,0.15322676208411437,2.5944782235679793,"[0.2114885167477129, 0.152844605352007, 2.594525615729519]","[0.2116931415856692, 0.1531848444656721, 2.5944912110100766]","[0.21108884198275848, 0.15320294558267322, 2.5944571611969334]","[0.21094778520896948, 0.15312043529419753, 2.5944742545926154]","[0.21122557579084125, 0.15312231259153555, 2.594470165344718]","[0.21140146201307602, 0.15331421565792186, 2.5944631541071987]","[0.2118803577562196, 0.15348744084589522, 2.5944735334968474]","[0.2119265975353535, 0.15340841201637886, 2.5944628117313986]","[0.21114575092380947, 0.1533158971775125, 2.5944542634370973]"
55,57,0.09916020647503443,0.2658980200615619,0.09726316871385625,0.2652327436087953,3.149774522849415,"[0.09728790477454964, 0.26512711205106226, 3.1497673653350504]","[0.09715113455540586, 0.26527269756111116, 3.1497199959932085]","[0.09719261861426182, 0.2653328735139007, 3.1497680035645206]","[0.09726163161374785, 0.2651777587019046, 3.149750568846268]","[0.09721149609308805, 0.26514837291685156, 3.149771822057719]","[0.09731551836781197, 0.26530919805635245, 3.1498360080660603]","[0.09721259277296312, 0.26530548378740076, 3.1497881648267723]","[0.09720058081701834, 0.26515377802979406, 3.1497796166879595]","[0.09722288604811864, 0.26518399051568453, 3.149776657304363]"
56,58,0.08856091203063303,0.08465619054679074,0.08457756493655952,0.08232554780496511,2.696397365408052,"[0.08498740611534447, 0.08256759285361193, 2.6964138225372207]","[0.08501641888246325, 0.08248795770577175, 2.696389904099221]","[0.08448994227388344, 0.0822975802631, 2.6963880904469577]","[0.08469463025615163, 0.08222490133992005, 2.696436607273874]","[0.08443332947473599, 0.08217673458017637, 2.6963899420477566]","[0.08435000953299547, 0.08220036580339775, 2.6963758826615924]","[0.08467899885970806, 0.08228016747558832, 2.6964292085038304]","[0.08432694385341505, 0.0822105774962703, 2.696418366595985]","[0.08465866657252062, 0.08223271163109296, 2.6963633081110236]"
57,59,0.07679374940528486,0.1469548257010559,0.0720100155013647,0.14565803560534504,2.7097407478555326,"[0.06847119174808039, 0.14546983494655574, 2.7097472754625525]","[0.07188579317167901, 0.14555762562344488, 2.7097398933695698]","[0.07140686977689717, 0.1456975469991964, 2.709740027815933]","[0.07463231063778518, 0.1456805774902653, 2.709737079677143]","[0.07964513461205988, 0.14573911713487175, 2.70973847238662]","[0.07555264026920545, 0.14565783154216244, 2.709748596232658]","[0.06441252851341515, 0.14553219740325693, 2.709740602371586]","[0.06481118715201514, 0.1456501484440501, 2.7097435242116354]","[0.07655873726089947, 0.1458164082114488, 2.70974127788039]"
58,60,0.20435446899628057,0.07485037591129398,0.20183735652104948,0.0721669730169288,2.390028323646468,"[0.19899769797641478, 0.07191138347393923, 2.390163497612847]","[0.1986753259117031, 0.07214641971480781, 2.3900674241899487]","[0.19884758145773018, 0.07212923555929089, 2.389884809343975]","[0.19868523517400796, 0.07220611610507248, 2.389799499302829]","[0.19881939637609047, 0.07216610176921713, 2.389954524208929]","[0.19867965493807735, 0.0720967233852852, 2.39001730453563]","[0.19858489985979844, 0.07221028022587703, 2.3898991874623072]","[0.19864912406375715, 0.07222824598221399, 2.3900497122759448]","[0.19859259320221753, 0.07238995899958041, 2.390249786571577]"
59,61,0.15397160797775802,0.311948187732944,0.15147037288415238,0.31140527174571625,2.980261897453063,"[0.1511148193704981, 0.3114075630864469, 2.9804034244732693]","[0.15109356093491957, 0.31134223587145027, 2.980416240127818]","[0.15123984710382105, 0.31134051830071136, 2.980282495374401]","[0.15114668670417367, 0.31141072353714055, 2.9803357160079123]","[0.15117566832489035, 0.3114346346288619, 2.9803525561980257]","[0.15131566453928577, 0.31140295848172606, 2.980010623612484]","[0.15132951843576065, 0.3113538742901461, 2.9800027433053953]","[0.1510961303204677, 0.31138300223325777, 2.9802958245702085]","[0.15105174514341665, 0.3114370486428303, 2.980279171127711]"
60,62,0.15227243485985684,0.03314805668831951,0.1498810636202237,0.023241464803180165,3.117551000094575,"[0.14981265502159014, 0.02324689883013112, 3.117539912293838]","[0.14983514390716648, 0.023244053974358986, 3.1175281368641037]","[0.14984446171242916, 0.023241646214339946, 3.1175685089727105]","[0.14987306758749308, 0.02324738566141991, 3.1175478137219343]","[0.1499342380478775, 0.02324326212119395, 3.117561624460699]","[0.14990496859787794, 0.023239127862137863, 3.1175321962860663]","[0.1499334304385708, 0.02323491073192836, 3.117539466112018]","[0.149852994860889, 0.02324008057280011, 3.1175426681300924]","[0.14985369716453198, 0.023241655703157862, 3.117548778660398]"
61,63,0.12417923310156162,0.11011832404924443,0.12068075824195706,0.10839216156967321,2.3920037355922608,"[0.12156170182798184, 0.10869993115705452, 2.39200631381479]","[0.12118684319166759, 0.1086354691394365, 2.392004359148398]","[0.12026827703182294, 0.10850539184220791, 2.391985940594777]","[0.12081196479007017, 0.10839895942003613, 2.3919943832969137]","[0.121298528860693, 0.10834444500116558, 2.3919945794772093]","[0.12060944108356003, 0.10825953962317239, 2.392002497205205]","[0.1203289783542042, 0.10811033692644713, 2.3920177238373324]","[0.12096041204073907, 0.10804825893050667, 2.392008271772055]","[0.1210428267187834, 0.10810674759776691, 2.3920037294660115]"
62,64,0.15483255729849862,0.0452397360420886,0.15228520356419384,0.04017259071509383,2.677908001069618,"[0.15195199868814477, 0.040159125611560584, 2.6779437251208256]","[0.15209609735909566, 0.04021200741809909, 2.677969997198353]","[0.15223623778562828, 0.040132072061754, 2.677966499191474]","[0.15222534080143976, 0.04013638168073601, 2.6778444341718]","[0.1522604980978579, 0.04019436960025726, 2.678008518494881]","[0.15222393266768727, 0.040146860976676156, 2.678067699891731]","[0.15228686370109637, 0.040157191777830434, 2.6780143489952963]","[0.15238002727257674, 0.040285598297475876, 2.6777768807882567]","[0.1525072799788216, 0.04018826325284751, 2.6776158990251098]"
63,65,0.13819580134700116,0.058336538752314926,0.13420558403020555,0.05480297366748453,3.42105567162406,"[0.13396350187601155, 0.054792005037962915, 3.421252795826463]","[0.1341082154211814, 0.05480023488556075, 3.421062152920416]","[0.13414236284420622, 0.05480341796447161, 3.4209207034250366]","[0.134150211370305, 0.05480119119434387, 3.420962771409143]","[0.13417666682353105, 0.05480154570061913, 3.420985781729929]","[0.13417005619313851, 0.05480688482733714, 3.4209645834564197]","[0.13402682461840087, 0.05480598344768771, 3.4210471333499854]","[0.1341476627527934, 0.054802601732751186, 3.4211312730834553]","[0.13413058506753914, 0.05480198540779156, 3.4210663293540704]"
64,66,0.14659482091649662,0.06028300313794521,0.14392315114604834,0.05685218772876633,2.64250140312406,"[0.1441266926597372, 0.057119103236846595, 2.6424998672280817]","[0.14418213161710167, 0.05697354597610158, 2.6425032929571457]","[0.14391174904088183, 0.056761523344980844, 2.6425004769049156]","[0.1438994246759534, 0.056776959648168715, 2.642503345421276]","[0.14381878114313643, 0.05676980006061835, 2.6425065980615856]","[0.14376726850613442, 0.05681201736569918, 2.6425001448699796]","[0.14366579365000884, 0.05695559954172326, 2.64250739220741]","[0.14365477825246317, 0.05689556509555811, 2.6425163712638384]","[0.14393058224801758, 0.056657579254128065, 2.6424965910958447]"
65,67,0.1587891411257001,0.11756105191772484,0.1556699216868945,0.11593505497963766,2.417726396786429,"[0.1547155034544617, 0.11590558449171591, 2.4177667607909443]","[0.15503712871780834, 0.11591352589341504, 2.4178027869433345]","[0.15511364259594534, 0.11590620397412826, 2.4177548242339384]","[0.15520658088153452, 0.11588459628874118, 2.417696251676724]","[0.15163259493034634, 0.11587282990873433, 2.417690133779427]","[0.1555283435687732, 0.11586460269313208, 2.4176941768485456]","[0.15208386192947304, 0.11590322154960811, 2.4177084837116274]","[0.1561193143903572, 0.11589739581230146, 2.4176933918435886]","[0.15251264153732125, 0.1159140126632695, 2.417705844613013]"
