num,rmssma,rmse,rmssini,m,g,s
5993,0.0000966,0.0030430,0.0061590,0.007807,0.046920,0.099325
5994,0.0000474,0.0003276,0.0003914,0.001470,0.042280,0.035631
5995,0.0000512,0.0000909,0.0000373,0.002108,0.002821,0.007833
5996,0.0000001,0.0003268,0.0000729,0.000006,0.002106,0.003570
5997,0.0000119,0.0007321,0.0004678,0.000726,0.015080,0.019980
5998,0.0000019,0.0000437,0.0000221,0.000001,0.002671,0.001764
5999,0.0000108,0.0000939,0.0001236,0.000968,0.002855,0.009343
6000,0.0000059,0.0002776,0.0001580,0.000315,0.014888,0.012210
6001,0.0000000,0.0000071,0.0000047,0.000001,0.002406,0.001175
6003,0.0000006,0.0001194,0.0001434,0.000039,0.004490,0.002701
6004,0.0000009,0.0005646,0.0009654,0.000065,0.015892,0.008491
6005,0.0011781,0.0049017,0.0021866,0.055069,0.640097,0.528573
6006,0.0000001,0.0000045,0.0000052,0.000002,0.004928,0.001164
6007,0.0000064,0.0001624,0.0004565,0.000383,0.010832,0.009056
6008,0.0000007,0.0011630,0.0016635,0.000048,0.026332,0.019445
6009,0.0000001,0.0029298,0.0002517,0.000011,0.068230,0.128588
6010,0.0000001,0.0000649,0.0000178,0.000004,0.001158,0.003330
6011,0.0000000,0.0000588,0.0000938,0.000001,0.002646,0.002888
6012,0.0001970,0.0004656,0.0001075,0.010046,0.019404,0.053568
6013,0.0000042,0.0001811,0.0000203,0.000273,0.002962,0.011140
6014,0.0000168,0.0000735,0.0000672,0.001276,0.001466,0.002894
6015,0.0000003,0.0002703,0.0000221,0.000015,0.002529,0.011820
6016,0.0000847,0.0002785,0.0004958,0.005929,0.018661,0.016321
6017,0.0000502,0.0001014,0.0000491,0.003675,0.004311,0.006670
6018,0.0000027,0.0015449,0.0011122,0.000188,0.033860,0.063808
6019,0.0000025,0.0022433,0.0009326,0.000089,0.156395,0.112019
6020,0.0000000,0.0020014,0.0015330,0.000001,0.030689,0.022485
6021,0.0000007,0.0003569,0.0000277,0.000051,0.004008,0.014724
6022,0.0001585,0.0007807,0.0011106,0.012905,0.026415,0.006602
6023,0.0000003,0.0003942,0.0000341,0.000020,0.002947,0.018333
6024,0.0000008,0.0000575,0.0000210,0.000028,0.001402,0.001867
6025,0.0000164,0.0033202,0.0013828,0.000597,0.218512,0.163811
6026,0.0000006,0.0000214,0.0000069,0.000026,0.007294,0.002562
6027,0.0000373,0.0056897,0.0043864,0.002970,0.083415,0.153882
6028,0.0000019,0.0002876,0.0000292,0.000099,0.002347,0.003866
6029,0.0000087,0.0007125,0.0005414,0.000995,0.045621,0.022085
6030,0.0000000,0.0000006,0.0000019,0.000001,0.003158,0.001668
6031,0.0000012,0.0002007,0.0000283,0.000057,0.007603,0.013641
6032,0.0001350,0.0023120,0.0004719,0.007595,0.037036,0.195871
6033,0.0006637,0.0032531,0.0012683,0.022427,0.932111,0.260126
6034,0.0000022,0.0001390,0.0000590,0.000149,0.005119,0.012251
6035,0.0000146,0.0007334,0.0007708,0.000989,0.157442,0.114378
6036,0.0000007,0.0004081,0.0003011,0.000033,0.037724,0.021250
6038,0.0000023,0.0000067,0.0000046,0.000079,0.002329,0.002032
6039,0.0000069,0.0000044,0.0000038,0.000173,0.002846,0.002374
6040,0.0000794,0.0003305,0.0000360,0.005510,0.005835,0.018960
6041,0.0003023,0.0005717,0.0006789,0.021341,0.069168,0.037585
6042,0.0006116,0.0022436,0.0005084,0.020809,0.231097,0.525159
6043,0.0000016,0.0003173,0.0000321,0.000112,0.001785,0.010427
6044,0.0000004,0.0005399,0.0000081,0.000020,0.003929,0.043987
6045,0.0000002,0.0007607,0.0007515,0.000016,0.011912,0.014123
6046,0.0000000,0.0002703,0.0003401,0.000003,0.011339,0.005935
6048,0.0000000,0.0004590,0.0001331,0.000002,0.003032,0.004649
6049,0.0000001,0.0000732,0.0004307,0.000005,0.005590,0.002620
6051,0.0001550,0.0009482,0.0006294,0.005118,0.440411,0.115636
6052,0.0000144,0.0000627,0.0000165,0.000474,0.305551,0.003051
6053,0.0028334,0.0006855,0.0030074,0.235502,0.206053,0.096946
6054,0.0000006,0.0001447,0.0002883,0.000037,0.006206,0.001922
6055,0.0000020,0.0010413,0.0028669,0.000160,0.019585,0.024760
6056,0.0000913,0.0000616,0.0001477,0.004386,0.014970,0.013044
6057,0.0002098,0.0001165,0.0000872,0.005711,1.964400,0.064176
6058,0.0000007,0.0044064,0.0027280,0.000056,0.072299,0.139014
6059,0.0000018,0.0001115,0.0000855,0.000107,0.003925,0.007745
6060,0.0001332,0.0017306,0.0001048,0.007067,0.010565,0.056999
6061,0.0000004,0.0003732,0.0004834,0.000027,0.009606,0.009818
6062,0.0010742,0.0011341,0.0000255,0.032213,12.496868,0.354178
6064,0.0000731,0.0005457,0.0007513,0.005873,0.023336,0.015145
6065,0.0000272,0.0001464,0.0002881,0.001844,0.002989,0.004182
6066,0.0001629,0.0006537,0.0003975,0.010651,0.020573,0.065252
6067,0.0000010,0.0000027,0.0000040,0.000031,0.002297,0.001522
6068,0.0001559,0.0001187,0.0001803,0.005578,0.043745,0.013899
6069,0.0000001,0.0002443,0.0002293,0.000006,0.005275,0.004070
6070,0.0000863,0.0001391,0.0001049,0.005442,0.003925,0.013806
6071,0.0000001,0.0000625,0.0000184,0.000005,0.001195,0.001679
6072,0.0000000,0.0000006,0.0000035,0.000002,0.002621,0.001542
6073,0.0003012,0.0004372,0.0001743,0.014054,0.019971,0.011009
6074,0.0000137,0.0000285,0.0000587,0.000939,0.003099,0.005222
6075,0.0000001,0.0000030,0.0000010,0.000002,0.003148,0.002106
6076,0.0000042,0.0015495,0.0002331,0.000175,0.024883,0.153762
6077,0.0000000,0.0031989,0.0035353,0.000003,0.157558,0.101347
6078,0.0001245,0.0002577,0.0000959,0.005569,0.039720,0.025174
6079,0.0000016,0.0000113,0.0001547,0.000085,0.068630,0.018974
6080,0.0001545,0.0000995,0.0000127,0.005941,0.312714,0.016356
6081,0.0002376,0.0006873,0.0001449,0.013599,0.834283,0.023676
6082,0.0000002,0.0006755,0.0000865,0.000004,0.011129,0.013268
6083,0.0000096,0.0043994,0.0051811,0.000739,0.112181,0.134784
6084,0.0000074,0.0002151,0.0003855,0.000507,0.073666,0.053455
6085,0.0000003,0.0000632,0.0002524,0.000022,0.009996,0.003866
6086,0.0000022,0.0005057,0.0000185,0.000099,0.004063,0.024761
6087,0.0000143,0.0004553,0.0015961,0.001381,0.036555,0.015316
6088,0.0000006,0.0000033,0.0000068,0.000020,0.002184,0.002559
6089,0.0000271,0.0015675,0.0006047,0.003050,0.045321,0.059087
6091,0.0007564,0.0037393,0.0016518,0.059439,0.077800,0.206865
6092,0.0000158,0.0008834,0.0011848,0.001000,0.050192,0.037598
6093,0.0000014,0.0004030,0.0003864,0.000079,0.027873,0.010311
6094,0.0000000,0.0001336,0.0001426,0.000003,0.023269,0.008819
6095,0.0000456,0.0003160,0.0015275,0.003413,0.039929,0.013265
6096,0.0000002,0.0001342,0.0000851,0.000012,0.004105,0.005895
6097,0.0000001,0.0001511,0.0002787,0.000008,0.009351,0.003793
6098,0.0013081,0.0017982,0.0008354,0.098697,0.065479,0.148498
6099,0.0000347,0.0001297,0.0001623,0.002556,0.006538,0.008368
6100,0.0000000,0.0003735,0.0006504,0.000004,0.014605,0.015688
6101,0.0000021,0.0013247,0.0025343,0.000173,0.061623,0.059956
6102,0.0000023,0.0115774,0.0001361,0.000088,0.105636,1.004455
6103,0.0024781,0.0023309,0.0006488,0.063969,1.863493,1.310009
6104,0.0000445,0.0028391,0.0070515,0.001866,0.135820,0.046611
6105,0.0000039,0.0001231,0.0001037,0.000182,0.009827,0.006882
6106,0.0007530,0.0008878,0.0001697,0.024114,1.276890,0.397874
6107,0.0000722,0.0001682,0.0003542,0.008946,0.012356,0.005019
6108,0.0001627,0.0046335,0.0056255,0.012198,0.068800,0.146217
6109,0.0000000,0.0000559,0.0000558,0.000002,0.001901,0.001901
6110,0.0270045,0.0187616,0.0029970,1.998273,0.868914,1.999275
6111,0.0000246,0.0001292,0.0002113,0.001522,0.003165,0.007087
6112,0.0013954,0.0039350,0.0017172,0.045313,0.462033,1.184038
6113,0.0000001,0.0003878,0.0001206,0.000007,0.007134,0.037213
6114,0.0000021,0.0002752,0.0007792,0.000171,0.009609,0.012395
6115,0.0000116,0.0057035,0.0039806,0.000917,0.096166,0.171247
6116,0.0000009,0.0000037,0.0000318,0.000043,0.003005,0.001750
6117,0.0000004,0.0000862,0.0000842,0.000025,0.003261,0.002509
6118,0.0000570,0.0008866,0.0027179,0.003298,0.136546,0.042514
6119,0.0001428,0.0015120,0.0009364,0.006122,0.100516,0.099985
6120,0.0000023,0.0002161,0.0001380,0.000146,0.003711,0.012471
6121,0.0000074,0.0001373,0.0001427,0.000547,0.004244,0.006692
6122,0.0000008,0.0002741,0.0000809,0.000057,0.004998,0.012760
6123,0.0000103,0.0008420,0.0002141,0.000746,0.019752,0.007529
6124,0.0000012,0.0000792,0.0000894,0.000034,0.241964,0.119207
6125,0.0000000,0.0008274,0.0030383,0.000004,0.015461,0.018267
6126,0.0000105,0.0004990,0.0007761,0.000780,0.010514,0.021261
6127,0.0000245,0.0001085,0.0001555,0.001285,0.025578,0.009242
6128,0.0000025,0.0001402,0.0000321,0.000115,0.002513,0.008637
6129,0.0000021,0.0000242,0.0000344,0.000089,0.004456,0.004103
6131,0.0000003,0.0001707,0.0000288,0.000019,0.001578,0.006657
6132,0.0000341,0.0000599,0.0000746,0.002009,0.012748,0.003949
6133,0.0001522,0.0006960,0.0007123,0.009034,0.173910,0.051773
6134,0.0000002,0.0000741,0.0000164,0.000009,0.001945,0.004964
6135,0.0000002,0.0006465,0.0004574,0.000013,0.021555,0.022230
6136,0.0000123,0.0015649,0.0006855,0.000428,0.109053,0.081802
6137,0.0000014,0.0000027,0.0000096,0.000042,0.012952,0.001360
6138,0.0004204,0.0003159,0.0005757,0.028818,0.024773,0.038628
6139,0.0000328,0.0000975,0.0000738,0.001552,0.010928,0.005771
6140,0.0000000,0.0002045,0.0001538,0.000007,0.004079,0.005863
6141,0.0025628,0.0019464,0.0025228,0.497004,0.189335,0.160416
6142,0.0000097,0.0000514,0.0000283,0.000614,0.003124,0.002444
6143,0.0000000,0.0000112,0.0000043,0.000000,0.002318,0.001192
6145,0.0000130,0.0001425,0.0000303,0.000989,0.004135,0.007024
6146,0.0012403,0.0026105,0.0051065,0.089627,0.098111,0.261917
6147,0.0000017,0.0001612,0.0001085,0.000087,0.009793,0.011476
6148,0.0000002,0.0006259,0.0008138,0.000013,0.068392,0.051170
6149,0.0000018,0.0000954,0.0001123,0.000110,0.004130,0.004622
6150,0.0000046,0.0000016,0.0000017,0.000147,0.002588,0.001987
6151,0.0000093,0.0038366,0.0023276,0.000677,0.072686,0.126033
6152,0.0000179,0.0036475,0.0000977,0.000964,0.029733,0.141962
6153,0.0000726,0.0065162,0.0002739,0.003011,0.690563,1.260124
6154,0.0000326,0.0001402,0.0000549,0.002186,0.003016,0.008070
6155,0.0000056,0.0001061,0.0000701,0.000307,0.002607,0.001799
6156,0.0000001,0.0001591,0.0000731,0.000005,0.011258,0.006254
6157,0.0000002,0.0000602,0.0000252,0.000010,0.002255,0.003053
6158,0.0000112,0.0005528,0.0007917,0.000868,0.021744,0.024254
6159,0.0000000,0.0002606,0.0004730,0.000003,0.014589,0.008260
6160,0.0000022,0.0000504,0.0002889,0.000153,0.008253,0.005144
6161,0.0000421,0.0000417,0.0000167,0.001695,0.007042,0.003325
6162,0.0000010,0.0001038,0.0007219,0.000048,0.076665,0.028303
6163,0.0000179,0.0004941,0.0016767,0.002007,0.052130,0.019976
6164,0.0001285,0.0026198,0.0024900,0.009466,0.054959,0.104704
6165,0.0000001,0.0001354,0.0000902,0.000009,0.002123,0.004298
6166,0.0000030,0.0000604,0.0000298,0.000112,0.004359,0.004216
6167,0.0000009,0.0000394,0.0001358,0.000010,0.031927,0.003556
6168,0.0000023,0.0000030,0.0000014,0.000073,0.005310,0.002077
6169,0.0000008,0.0000397,0.0000098,0.000022,0.001572,0.000672
6170,0.0000504,0.0003964,0.0001194,0.003517,0.008023,0.022985
6171,0.0000083,0.0007226,0.0011855,0.000648,0.011955,0.008716
6172,0.0054802,0.0037582,0.0020150,0.171943,0.066753,0.512536
6173,0.0000161,0.0001118,0.0006350,0.000924,0.051561,0.022445
6174,0.0000585,0.0000619,0.0000083,0.001943,0.007510,0.006641
6175,0.0000241,0.0000125,0.0000019,0.000793,0.196489,0.014028
6176,0.0000049,0.0002871,0.0005831,0.000348,0.013711,0.010797
6177,0.0000703,0.0004423,0.0001722,0.005433,0.010962,0.014947
6179,0.0000059,0.0002210,0.0001045,0.000355,0.012358,0.009323
6180,0.0000249,0.0000474,0.0000271,0.001469,0.004781,0.004438
6181,0.0000117,0.0010586,0.0009479,0.000743,0.031345,0.058538
6182,0.0007296,0.0083929,0.0008611,0.054121,0.208469,0.337826
6183,0.0000664,0.0014267,0.0002798,0.002128,0.010237,0.082283
6184,0.0000000,0.0004216,0.0002701,0.000002,0.007307,0.006581
6185,0.0001279,0.0005614,0.0010627,0.008455,0.043093,0.045123
6186,0.0000039,0.0002516,0.0000231,0.000231,0.002718,0.014304
6187,0.0000431,0.0000922,0.0000054,0.001617,0.038519,0.022859
6188,0.0005663,0.0013464,0.0000580,0.017715,0.983040,0.500139
6189,0.0000036,0.0001067,0.0002024,0.000283,0.007840,0.005427
6190,0.0000003,0.0000306,0.0000287,0.000015,0.001738,0.001621
6191,0.0000026,0.0000748,0.0000401,0.000108,0.034166,0.025914
6192,0.0000543,0.0012905,0.0013417,0.004182,0.064360,0.072749
6193,0.0000008,0.0007210,0.0005912,0.000012,0.042329,0.063612
6194,0.0000008,0.0001895,0.0000553,0.000049,0.003497,0.011084
6195,0.0007204,0.0015129,0.0003568,0.039698,2.064018,0.109746
6196,0.0000001,0.0094959,0.0025205,0.000016,0.063611,0.137333
6197,0.0000001,0.0000785,0.0000387,0.000009,0.001741,0.003011
6198,0.0000006,0.0000994,0.0003099,0.000048,0.007930,0.005938
6199,0.0000001,0.0001795,0.0010441,0.000016,0.109992,0.040207
6200,0.0000102,0.0005083,0.0023720,0.000829,0.081732,0.038602
6201,0.0000038,0.0044584,0.0002016,0.000239,0.079417,0.651110
6202,0.0001239,0.0002913,0.0008035,0.009147,0.008188,0.021096
6203,0.0000007,0.0000019,0.0000009,0.000024,0.003381,0.001782
6204,0.0000020,0.0005304,0.0012622,0.000152,0.025073,0.014114
6205,0.0000650,0.0025798,0.0010230,0.003489,0.053689,0.111819
6206,0.0000005,0.0000084,0.0000021,0.000022,0.012268,0.001230
6207,0.0000102,0.0001006,0.0001382,0.000676,0.006526,0.013589
6208,0.0000102,0.0002884,0.0007668,0.000724,0.011372,0.017260
6209,0.0000005,0.0000650,0.0000296,0.000036,0.003012,0.004979
6210,0.0000002,0.0000112,0.0000059,0.000009,0.002266,0.001276
6211,0.0000004,0.0005654,0.0000142,0.000029,0.001180,0.012119
6212,0.0000434,0.0001263,0.0000621,0.002666,0.035400,0.006474
6213,0.0000006,0.0003385,0.0005267,0.000047,0.008761,0.019908
6214,0.0004939,0.0010270,0.0000561,0.015440,0.712863,0.357531
6215,0.0000000,0.0000882,0.0001709,0.000002,0.003136,0.003356
6216,0.0000003,0.0005369,0.0007607,0.000010,0.032881,0.015440
6217,0.0024904,0.0015956,0.0034593,0.147495,0.150687,0.199316
6218,0.0000000,0.0001066,0.0011183,0.000006,0.032476,0.010201
6219,0.0000069,0.0000392,0.0000584,0.000461,0.002580,0.003917
6220,0.0000007,0.0001266,0.0000554,0.000030,0.024194,0.018838
6221,0.0000186,0.0000383,0.0001214,0.000641,0.030167,0.014147
6222,0.0017736,0.0005964,0.0002924,0.051950,14.400433,0.813072
6223,0.0000000,0.0001915,0.0001523,0.000001,0.008167,0.003977
6224,0.0000000,0.0003215,0.0003977,0.000005,0.017172,0.020392
6225,0.0000062,0.0016957,0.0008156,0.000484,0.026185,0.044004
6226,0.0000217,0.0031024,0.0045413,0.001730,0.057307,0.112619
6227,0.0008862,0.0006823,0.0001802,0.027013,5.430787,0.254842
6228,0.0000001,0.0000842,0.0000471,0.000004,0.004899,0.002966
6229,0.0000009,0.0000031,0.0000030,0.000043,0.002532,0.001858
6230,0.0000001,0.0000346,0.0000190,0.000003,0.004258,0.002332
6231,0.0001392,0.0000562,0.0000577,0.008109,0.068805,0.015548
6232,0.0000010,0.0004731,0.0014527,0.000086,0.041805,0.007977
6233,0.0000006,0.0000244,0.0000176,0.000029,0.002643,0.001658
6234,0.0000117,0.0024698,0.0030416,0.000846,0.060501,0.106381
6235,0.0001139,0.0002616,0.0011181,0.009793,0.021850,0.021534
6236,0.0000001,0.0000050,0.0000034,0.000000,0.003358,0.002621
6237,0.0000624,0.0018860,0.0005387,0.000975,7.019314,0.463572
6238,0.0000010,0.0006178,0.0017758,0.000033,0.113556,0.063811
6240,0.0000131,0.0005909,0.0006010,0.001074,0.013029,0.014265
6241,0.0000003,0.0001924,0.0000858,0.000018,0.017489,0.013692
6242,0.0000463,0.0005739,0.0015218,0.002561,0.193164,0.017559
6243,0.0000060,0.0055573,0.0044239,0.000481,0.086950,0.154134
6244,0.0000154,0.0048511,0.0025024,0.001367,0.054054,0.188533
6245,0.0002006,0.0011698,0.0002278,0.015458,0.017254,0.038664
6246,0.0001470,0.0025111,0.0010796,0.009576,0.085072,0.171718
6247,0.0000015,0.0001452,0.0000323,0.000100,0.001298,0.002551
6248,0.0000124,0.0000096,0.0000013,0.000408,0.007750,0.001470
6249,0.0000601,0.0016845,0.0002675,0.005427,0.011358,0.023723
6250,0.0000072,0.0048591,0.0015086,0.001848,0.164665,0.047059
6251,0.0000001,0.0003716,0.0001279,0.000009,0.003570,0.012546
6252,0.0000004,0.0000967,0.0000019,0.000016,0.002867,0.004399
6253,0.0000033,0.0002312,0.0003329,0.000281,0.008467,0.006814
6254,0.0000001,0.0004557,0.0002081,0.000005,0.037354,0.027301
6255,0.0000001,0.0002525,0.0001269,0.000003,0.003179,0.002748
6256,0.0000004,0.0002249,0.0000345,0.000024,0.003088,0.013390
6257,0.0000001,0.0000665,0.0000453,0.000005,0.001840,0.002114
6258,0.0000011,0.0001040,0.0004009,0.000088,0.009605,0.006649
6259,0.0000831,0.0003439,0.0011001,0.006774,0.035033,0.010557
6260,0.0000044,0.0001752,0.0001194,0.000201,0.012484,0.008244
6261,0.0000626,0.0002970,0.0000568,0.004262,0.003970,0.018726
6262,0.0000013,0.0000970,0.0000033,0.000054,0.001408,0.003122
6263,0.0000653,0.0004902,0.0034209,0.003337,0.027847,0.014410
6264,0.0000015,0.0007922,0.0006522,0.000122,0.019504,0.031753
6265,0.0000029,0.0009894,0.0012309,0.000294,0.018136,0.028122
6266,0.0000086,0.0001979,0.0002320,0.000667,0.006220,0.005162
6267,0.0002629,0.0017058,0.0042856,0.021719,0.039925,0.077051
6268,0.0001206,0.0004221,0.0007435,0.009690,0.012779,0.029322
6269,0.0000007,0.0000925,0.0000520,0.000045,0.002783,0.002981
6270,0.0000001,0.0001629,0.0001107,0.000012,0.002640,0.004192
6271,0.0000000,0.0089181,0.0016572,0.000022,0.188739,0.152308
6272,0.0000027,0.0006354,0.0026339,0.000227,0.012125,0.057503
6273,0.0620905,0.0431477,0.0706666,2.436331,1.537552,14.864196
6274,0.0000463,0.0022677,0.0017235,0.003910,0.028373,0.065077
6275,0.0000654,0.0004516,0.0000508,0.003077,0.013104,0.017839
6276,0.0000000,0.0000110,0.0000032,0.000000,0.001941,0.001240
6277,0.0000044,0.0005973,0.0005710,0.000346,0.022025,0.013483
6278,0.0000002,0.0001980,0.0000161,0.000009,0.002734,0.010132
6279,0.0002205,0.0001356,0.0000221,0.007727,0.117912,0.010975
6280,0.0000076,0.0005038,0.0005509,0.001027,0.017688,0.006418
6281,0.0000031,0.0000438,0.0000656,0.000162,0.004092,0.002010
6282,0.0000879,0.0009535,0.0005717,0.006062,0.009826,0.065098
6283,0.0000278,0.0000699,0.0000674,0.001186,0.006264,0.002294
6284,0.0000002,0.0000131,0.0000028,0.000002,0.002217,0.001213
6285,0.0001226,0.0001778,0.0002323,0.005985,0.007098,0.016659
6286,0.0000775,0.0001964,0.0012298,0.005859,0.027814,0.007321
6287,0.0000038,0.0000050,0.0000014,0.000107,0.004486,0.001963
6288,0.0000084,0.0000052,0.0000035,0.000258,0.046188,0.009896
6289,0.0000113,0.0000100,0.0000115,0.000319,0.019568,0.002509
6290,0.0000013,0.0014011,0.0009853,0.000104,0.030350,0.061524
6291,0.0007802,0.0023469,0.0013824,0.043938,0.647403,0.094960
6292,0.0000003,0.0000670,0.0000600,0.000021,0.002307,0.002252
6293,0.0002558,0.0015896,0.0015302,0.018346,0.335857,0.061754
6294,0.0000000,0.0001833,0.0004127,0.000002,0.007064,0.007243
6295,0.0000022,0.0001163,0.0007579,0.000142,0.014473,0.002885
6296,0.0000020,0.0007317,0.0005408,0.000225,0.016120,0.009699
6297,0.0000099,0.0000065,0.0000025,0.000306,0.003793,0.003369
6298,0.0001014,0.0003826,0.0001844,0.004267,0.101462,0.239940
6299,0.0000000,0.0000050,0.0000073,0.000001,0.002195,0.001273
6300,0.0000931,0.0001199,0.0000233,0.002947,1.158911,0.186535
6301,0.0000034,0.0000030,0.0000010,0.000105,0.006074,0.003040
6302,0.0000021,0.0001838,0.0001095,0.000107,0.013121,0.008229
6303,0.0000849,0.0062395,0.0055868,0.006152,0.094307,0.159080
6304,0.0000001,0.0004472,0.0014052,0.000004,0.012765,0.007807
6305,0.0000083,0.0006708,0.0033971,0.000686,0.070007,0.030565
6306,0.0000100,0.0000316,0.0000293,0.000489,0.001824,0.003920
6307,0.0000011,0.0001990,0.0000392,0.000064,0.002604,0.003012
6308,0.0000007,0.0000048,0.0000013,0.000021,0.004063,0.002551
6309,0.0000000,0.0001444,0.0000562,0.000001,0.006063,0.005634
6310,0.0000001,0.0013998,0.0008984,0.000008,0.025654,0.008755
6311,0.0016305,0.0006556,0.0018373,0.114804,0.106150,0.126885
6312,0.0000067,0.0006514,0.0006908,0.000524,0.014916,0.009400
6313,0.0000738,0.0010799,0.0006228,0.006543,0.024464,0.024031
6314,0.0000097,0.0003858,0.0008029,0.000721,0.013225,0.007055
6315,0.0000045,0.0025073,0.0029696,0.000359,0.057931,0.103257
6316,0.0000340,0.0004796,0.0009859,0.002662,0.023275,0.016586
6317,0.0000009,0.0005318,0.0005575,0.000070,0.012756,0.011799
6319,0.0000008,0.0001377,0.0004442,0.000058,0.009744,0.007859
6320,0.0000014,0.0001939,0.0000383,0.000089,0.002352,0.010407
6321,0.0000005,0.0000763,0.0001086,0.000024,0.020716,0.010118
6323,0.0000005,0.0078687,0.0001725,0.000101,0.059223,0.671975
6324,0.0000005,0.0018158,0.0000758,0.000023,0.022376,0.179650
6325,0.0000131,0.0003361,0.0000342,0.000694,0.002315,0.008780
6326,0.0000002,0.0000363,0.0000212,0.000010,0.002654,0.002063
6327,0.0000024,0.0000137,0.0000121,0.000110,0.002681,0.001805
6328,0.0000709,0.0005856,0.0000538,0.002159,0.420820,0.111781
6329,0.0004082,0.0006058,0.0008244,0.029630,0.016658,0.035738
6330,0.0001397,0.0021770,0.0045807,0.010697,0.067170,0.113325
6331,0.0000000,0.0001061,0.0000464,0.000001,0.001392,0.003523
6332,0.0000012,0.0000495,0.0000209,0.000068,0.004159,0.003374
6333,0.0000149,0.0058629,0.0064459,0.001269,0.082477,0.161337
6334,0.0000000,0.0001944,0.0003241,0.000000,0.003605,0.003224
6335,0.0000056,0.0001469,0.0000662,0.000271,0.005508,0.005971
6336,0.0000009,0.0000845,0.0000163,0.000050,0.008877,0.002202
6337,0.0000019,0.0000044,0.0000016,0.000059,0.002035,0.002168
6338,0.0006697,0.0002840,0.0000621,0.020752,0.638104,0.008931
6339,0.0000004,0.0001812,0.0000126,0.000023,0.003064,0.011973
6340,0.0000426,0.0000204,0.0000028,0.001321,0.202657,0.024353
6341,0.0000000,0.0000854,0.0000406,0.000001,0.007904,0.004264
6342,0.0000000,0.0001750,0.0000018,0.000002,0.012310,0.010246
